time,A,B,C,4,5,6
1350000.0,2.5093764e+01,2.4860971e+01,2.2675888e+01,3.8719571e+01,6.9155421e+00,-1.0248635e-05
1365000.0,2.4646588e+01,2.4413417e+01,2.2228830e+01,3.8272557e+01,6.4684219e+00,-1.5146115e-06
1380000.0,2.4423079e+01,2.4190543e+01,2.2005173e+01,3.8048916e+01,6.2448170e+00,-1.7870256e-05
1395000.0,2.4696158e+01,2.4462302e+01,2.2278443e+01,3.8322076e+01,6.5181645e+00,7.7616634e-05
1410000.0,2.6007853e+01,2.5774002e+01,2.3590159e+01,3.9633921e+01,7.8300116e+00,5.8174999e-05
1425000.0,2.5675577e+01,2.5443160e+01,2.3257618e+01,3.9301104e+01,7.4968782e+00,-2.6871128e-05
1440000.0,2.4601020e+01,2.4368745e+01,2.2182896e+01,3.8226401e+01,6.4221398e+00,-3.0368663e-05
1455000.0,2.3560249e+01,2.3327640e+01,2.1142124e+01,3.7185812e+01,5.4447386e+00,-2.2741016e-05
1470000.0,2.3349696e+01,2.3116695e+01,2.0931952e+01,3.6975667e+01,5.2518367e+00,-1.0388680e-05
1485000.0,2.4454298e+01,2.4220507e+01,2.2036871e+01,3.8080707e+01,6.2770366e+00,1.2191726e-04
1500000.0,2.5948850e+01,2.5715005e+01,2.3530957e+01,3.9574640e+01,7.7705365e+00,-1.4331939e-05
1515000.0,2.4861520e+01,2.4629522e+01,2.2443106e+01,3.8486597e+01,6.6820018e+00,-1.7106726e-05
1530000.0,2.3405209e+01,2.3172741e+01,2.0987416e+01,3.7031322e+01,5.3027839e+00,-2.4591282e-05
1545000.0,2.2394727e+01,2.2162232e+01,1.9976869e+01,3.6020610e+01,4.3733694e+00,-7.7310033e-06
1560000.0,2.2527874e+01,2.2294417e+01,2.0110147e+01,3.6153939e+01,4.4962136e+00,-1.7459014e-06
1575000.0,2.3905372e+01,2.3671438e+01,2.1487760e+01,3.7531551e+01,5.7629397e+00,1.0330506e-04
1590000.0,2.5004668e+01,2.4770881e+01,2.2586773e+01,3.8630467e+01,6.8262957e+00,-1.7223778e-05
1605000.0,2.3424870e+01,2.3193259e+01,2.1006253e+01,3.7049752e+01,5.3194336e+00,-3.1878542e-05
1620000.0,2.2533828e+01,2.2300392e+01,2.0116193e+01,3.6159915e+01,4.5017535e+00,-8.8665338e-06
1635000.0,2.3092313e+01,2.2858510e+01,2.0674578e+01,3.6718330e+01,5.0152140e+00,-1.1475124e-06
1650000.0,2.3811260e+01,2.3577506e+01,2.1393768e+01,3.7437607e+01,5.6766019e+00,1.2722428e-05
1665000.0,2.4860248e+01,2.4626278e+01,2.2442551e+01,3.8486295e+01,6.6824185e+00,5.0526516e-05
1680000.0,2.5163449e+01,2.4929714e+01,2.2745287e+01,3.8788873e+01,6.9844495e+00,-3.0082043e-05
1695000.0,2.3045694e+01,2.2813424e+01,2.0628441e+01,3.6672275e+01,4.9732093e+00,-2.3921604e-05
1710000.0,2.3717210e+01,2.3483682e+01,2.1300255e+01,3.7344990e+01,5.5919385e+00,-2.0563473e-05
1725000.0,2.3398926e+01,2.3167847e+01,2.0980249e+01,3.7023870e+01,5.2955475e+00,-2.2811524e-05
